Song Title;Artist;Year;Album/EP/Single;Collaborating Artist(s);Spotify Link;Streams
Freedom;SB19;2023;Pagtatag!;;https://open.spotify.com/track/2CuYpdcx2f9XbMZhc3ST8E;
VISA;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/15lHQGq4FT6y0N2hzTjJOs;
Memories;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/0IRNkYONmJJ4UdhyZxBiGM;
Toyfriend;SB19;2026;Wakas At Simula;BE:FIRST;https://open.spotify.com/track/5PJRILmiqzK9V63MBTd1QZ;
Everblack;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/0khuz8U1SYRoQvNNxMwxsC;
Emoji;SB19;2026;Wakas At Simula;JOLIN;https://open.spotify.com/track/1WgkRboDwSJLVKvv9bthvR;
Wakas;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/1aJaq0rfqHBiHq38Hv8LhH;
What? (Wakas At Simula);SB19;2026;Wakas At Simula;;https://open.spotify.com/track/0RLKW1v1eT9bvzO0jfDi0p;
MAPA (Wakas At Simula);SB19;2026;Wakas At Simula;;https://open.spotify.com/track/081tVf940bOkMCPCKrAqDD;
Mana (Wakas At Simula);SB19;2026;Wakas At Simula;;https://open.spotify.com/track/03CjFKecGFNQABnLOI135y;
Bazinga (Wakas At Simula);SB19;2026;Wakas At Simula;;https://open.spotify.com/track/62yByiXz9Rwofhj9TEGtjB;
Ikako (Wakas At Simula);SB19;2026;Wakas At Simula;;https://open.spotify.com/track/4ad3oellESjLjUZUMroFmy;
SLMT (Wakas At Simula);SB19;2026;Wakas At Simula;;https://open.spotify.com/track/1TjuClPvmafZTHpBgLWiJj;
GENTO;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/4Rnrajs3F9SxRWtRHGXeb1;
I WANT YOU;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/6A0UFR0O2GiBIOw3X9vH5n;
CRIMZONE;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/7e8Kx8GWSfYDqfnkVjs10d;
ILAW;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/6GNq2ZyRCPfAcvsJGlXL3R;
LIHAM;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/03gz2VWAM8Hs2c6Qy4xhSu;
FREEDOM;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/0LjUvoP5b1Qwgc6twjJM3M;
DAM;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/7mOtKGNLK9bJhLDgSygSRj;
Time;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/5gW92tuZnMi7Ruv3jkb3ld;
8TonBall;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/1AFWBMaZu2bOVFHyAO5FcO;
Quit;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/0St0eJxglQ5Cv0p7MNs4IE;
Shooting for the Stars;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/2h93ad2jOQXQ7rXMNX2WIE;
DUNGKA!;SB19;2026;Wakas At Simula;;https://open.spotify.com/track/2P2E73POKEymaxzze3QEut;
DAM (Extended Ver.);SB19;2025;Single;;https://open.spotify.com/track/0pjhHUx21NsPuSCH0H3lW6;
Prologue (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/55RzoCDxzbzN1VEZ8yYKU4?si=1d1d2027a66e4efb;
What? (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/4FEhO3lDTOseNLhBNBAvpW;
GENTO (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/1BYHhhwMf7QRr2a7p64tRU;
Mana (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/4LPgthOM2aB1mbPIxgZy8P;
Moonlight (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;Terry Zhong;https://open.spotify.com/track/5N3AnPqWcSDNLGbSr1etzb;
I WANT YOU (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/5V0qUkMEIac9nis4SDb2XD;
WYAT (Where You At) (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/0VUpreONXiBKhTmg7LNWS6;
DUNGKA! (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/4ZUl5u7opmH0U5vULsSbPe;
Bazinga (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/6CfcGGotSNm6kpG0zxPXrc;
8TonBall (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/54UfPbjMn8dwtYazgHrydY;
CRIMZONE (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/1Sg2y4WDHzGRf4N03fUkep;
Nyebe (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/3o09uzJFcSGLneWp3rCmsT;
Time (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/1Qdo5W5rPNWhcHQOq1Pdl8;
ILAW (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/64BRHIKmpuMU7k435yRDAI;
Quit (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/7ynFrYbCvOaqiwDmeQrWjt;
MAPA (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/7v40dop6L3zF1ErVi1X4pj;
Shooting for the Stars (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/5ECgqO3ufZvZ4o3m2Ji3PA;
FREEDOM (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/72b7uRYHaeLspB9rJqqd6e;
SLMT (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/0ABh4wrkVAalF1tY8H8lNc;
DAM (Simula at Wakas Tour Kickoff);SB19;2026;Simula At Wakas: Kickoff Concert Album;;https://open.spotify.com/track/6r7bRefIOKOsImYLZLus3S;
WYAT (Where You At);SB19;2022;Single;;https://open.spotify.com/track/1z50Hub2XCsAPWo8zgoePu;
Nyebe;SB19;2022;Single;;https://open.spotify.com/track/6aLjE6peuaJQRWRgfjxrRw;
No Stopping You;SB19;2021;Single;;https://open.spotify.com/track/3KDOf2p1DrKhiqX78R82sh;
Ligaya;SB19;2021;Single (Christmas);;https://open.spotify.com/track/2lwaPRPgP9EaaMsbzVaZ3O;
MAPA (Band Version);SB19;2021;Single;Ben&Ben;https://open.spotify.com/track/0QQoU68nnBRWJqr9ak3mnS;
Kabataang Pinoy;SB19;2022;Single;BINI;https://open.spotify.com/track/6aXWWGw7sQJLx82jZndSQZ;
Win Your Heart;SB19;2022;Single;;https://open.spotify.com/track/0DnNMu0v71ICscsyuQgmu3;
Christmas Party (SB19 Version);SB19;2022;Single (Cover);;https://open.spotify.com/track/387ZTKanhRfPXazSyzTWUj;
golden hour (SB19 Remix);SB19;2023;Single;JVKE;https://open.spotify.com/track/4cGKycusCcECMX79k4NQwS;
Moonlight;SB19;2024;Single;Ian Asher, Terry Zhong;https://open.spotify.com/track/1xAYG31LamC5qlykRhbWxd;
Ready;SB19;2024;Single;apl.de.ap;https://open.spotify.com/track/4JZocgyzKHdRF0iSOcodJn;
KALAKAL;SB19;2024;Single;Gloc-9;https://open.spotify.com/track/1cFGU7MQu0mHS5uVyD1STP;
MAPA (Indonesian Version);SB19;2025;Single;Aruma;https://open.spotify.com/track/23FJNFAeNLzAuFORNvyBFf;
Umaaligid;SB19;2025;Single;Sarah Geronimo;https://open.spotify.com/track/5XYYmsZJG5qIBAniny4bHe;
Burn The Flame;SB19;2025;Single (Honor of Kings);Honor of Kings;https://open.spotify.com/track/3mvN8n8mg7X41CbGvc7xYU;
Burn The Flame (Taglish Version);SB19;2025;Single (Honor of Kings);Honor of Kings;https://open.spotify.com/track/0aKGIF1iGjV6D6vXYDJgyy;
Burn The Flame (Karaoke Version);SB19;2025;Single (Honor of Kings);Honor of Kings;https://open.spotify.com/track/38UTDIDP582bP8ZAU20bsT;
Burn The Flame (Instrumental);SB19;2025;Single (Honor of Kings);Honor of Kings;https://open.spotify.com/track/1MLMEY4ahXUjTcmi01s4jA;
VISA;SB19;2026;Single;;https://open.spotify.com/track/6RYMQDnY4zPaLSfvfRdXT7;
Love Yours;SB19;2021;Featured;Ohwon Lee;https://open.spotify.com/track/62iq4hiMI4CxLek4nYI14R;
Kapangyarihan;SB19;2021;Featured;Ben&Ben;https://open.spotify.com/track/6FFtbC1K2aNeCS376paoHN;
The One;SB19;2022;Promotional (Dunkin');Dunkin';https://open.spotify.com/track/5SZPGItm64sVZ8KVYmoV4N;
Merry Munchkins (SB19 Version);SB19;2021;Promotional (Dunkin');Dunkin' Philippines;https://open.spotify.com/track/3r3U5OpESU60BAVT11KuYS;
Live It Up;SB19;2021;Promotional (Acer);Acer Philippines;https://open.spotify.com/track/42D9L3kTskZ5anDWGBhtEk;
Make Your Green Mark;SB19;2022;Promotional (Acer);Acer Philippines;https://open.spotify.com/track/0thBJj3R0mM8mLwe2WMJI1;
Ace Your World;SB19;2023;Promotional (Acer);Acer Philippines, Sarah Geronimo;https://open.spotify.com/track/3lgJ5YAfc6wxVB9xpUDyH9;
Reset;SB19;2023;Promotional (Acer);Sandara Park;https://open.spotify.com/track/6a7itY9YQTkmb8oMwwmhRp;
Tahanan;SB19;2025;Promotional (Acer);Acer Philippines;https://open.spotify.com/track/6XOT8LCjly8StKCooz6pp1;
G Pa Rin Ang Pasko;SB19;2021;Promotional (GCash);GCash;https://open.spotify.com/track/0JYEUl8iJovowKP7Xi6mSM;
Ready, Set, G!;SB19;2022;Promotional (GCash);GCash, GCash Jr.;https://open.spotify.com/track/3RFGJAl8B1MiW4Ti6qvGeq;
We Wish You A Merry GCash;SB19;2023;Promotional (GCash);GCash;https://open.spotify.com/track/7H2N6amk6lmn9oahy3qxQl;
Make It Merry, I-GCash Mo;SB19;2023;Promotional (GCash);GCash;https://open.spotify.com/track/1cTLpJs2LHvA0q5Z6YWzbD;
Tara, Summer Na!;SB19;2024;Promotional (GCash);GCash;https://open.spotify.com/track/5RbO3gk0BiIfoFop0un9Dn;
TM Doble Dekada (Samahang Pina-Easy);SB19;2021;Promotional (TM);The Juans, Donnalyn, Matthaios;https://open.spotify.com/track/5pSDEveqgXTvPU102hAIY1;
Dobleng GV sa FunPasko (Noon, Ngayon, Palagi);SB19;2021;Promotional (TM);The Juans;https://open.spotify.com/track/5hVNG3wLy8rSSCqShicG4I;
TM FunPasko (Samahang Pina-Easy);SB19;2021;Promotional (TM);The Juans, Donnalyn;https://open.spotify.com/track/1ZLVZ75W0ZNqiuzQPbz3ZG;
Push Ang Pusuan;SB19;2021;Promotional (TM);The Juans, Matthaios;https://open.spotify.com/track/2hUZkOBSRlp6uB9hXvYgPi;
Team Tayo;SB19;2023;Promotional (TM);The Juans;https://open.spotify.com/track/3aKVPphQZ3kjwY7Tn1TUhP;
Ating Pasko;SB19;2024;Promotional;G22;https://open.spotify.com/track/7y5C9pM3gt7WNoiSzFHcGN;
La Luna;PABLO;2024;ALON;;https://open.spotify.com/track/01NEcBpMXPQNxONQnObJJ3;
Presyon;PABLO;2024;ALON;;https://open.spotify.com/track/7cErqp4Jg64PcqAE0uYeZP;
Wala;PABLO;2024;ALON;;https://open.spotify.com/track/5gLNDt687YE0Zgad2yaaAD;
The Boy Who Cried Wolf;PABLO;2024;ALON;;https://open.spotify.com/track/3dNKnbTBjliNTwCeLqlMG3;
Kumunoy;PABLO;2024;ALON;;https://open.spotify.com/track/6WkQrra0cZQAo42aMxdT2X;
Kelan;PABLO;2024;ALON;Josue;https://open.spotify.com/track/39aItIaR9sIBz3EP8RXuhs;
Drowning in the Water;PABLO;2024;ALON;;https://open.spotify.com/track/6065mStxNxs8sCy3yCrg8H;
Breathe (Outro);PABLO;2024;ALON;;https://open.spotify.com/track/2lKyuf60Q5qSwTF0dl7qM6;
Neumun;PABLO;2024;LAON;;https://open.spotify.com/track/4DF1e91DMTM4oTpW8jgsP2;
Don't Care;PABLO;2024;LAON;;https://open.spotify.com/track/06YsrZvTJmdPNXY5La1jFK;
Butata;PABLO;2024;LAON;;https://open.spotify.com/track/68hXl4L5vCusj8U2QlC73D;
Puyat;PABLO;2024;LAON;;https://open.spotify.com/track/5EiD5Pk0Wv6dkHS1ZpNvzE;
Blessed;PABLO;2024;LAON;;https://open.spotify.com/track/4hdPboEAxOZjaaHML4q62u;
Tambol (Ibang Planeta);PABLO;2024;LAON;;https://open.spotify.com/track/753jWXJVBxK6cuYDUVbeux;
Micha!;PABLO;2024;LAON;;https://open.spotify.com/track/7F3NzrsN3zNGcIP2FbUYUo;
DETERMINADO;PABLO;2024;Single;Josue;https://open.spotify.com/track/0hQJzMEbXg8ssQwgMbJUbw;
AKALA;PABLO;2024;Single;Josue;https://open.spotify.com/track/5w4CLRxwroocAzFiJ568oY;
edsa;PABLO;2024;Single;;https://open.spotify.com/track/64p2tRd4zsBsJUucEnfWrX;
Liwanag sa Dilim (from Incognito);PABLO;2025;Single (OST);;https://open.spotify.com/track/3Ynpt5qseTmDdl9bN21FNJ;
Palayo;FELIP;2021;Single;;https://open.spotify.com/track/3FvYLNM5ShB5vDCzGw8syX;
Bulan;FELIP;2022;Single;;https://open.spotify.com/track/2qYmu6Obx3NW1VeNOiCFMK;
ROCKSTA;FELIP;2023;COM•PLEX;;https://open.spotify.com/track/5UhtleGyBZJCvG8cstjLkr;
SUPERIORITY;FELIP;2023;COM•PLEX;;https://open.spotify.com/track/3Tzmy7ExNOlP0tdDr9sjUT;
MICTEST;FELIP;2023;COM•PLEX;;https://open.spotify.com/track/5MC8Oxr5FTIQYJ6f7Cg6gR;
DRINKSMOKE;FELIP;2023;COM•PLEX;;https://open.spotify.com/track/29UIvWBrkjWtVuSEyexLt1;
CRIMINAL;FELIP;2023;COM•PLEX;;https://open.spotify.com/track/4YPz66cDppOl9KVUOCpBV5;
STRAYDOGS;FELIP;2023;COM•PLEX;;https://open.spotify.com/track/03aFaNBeCXmFl194HuyWKe;
Kanako;FELIP;2023;Single;;https://open.spotify.com/track/76hOMoRACZOQq5CfqSNU9i;
Moving Closer;FELIP;2023;Single;;https://open.spotify.com/track/59PCn7ObERln3cPl84CGx6;
FLYYY;FELIP;2024;Single;PLAYERTWO;https://open.spotify.com/track/0PWBx43woMnsyUC72NC1Gl;
Pagdali;FELIP;2024;Single;PLAYERTWO;https://open.spotify.com/track/7fMR5ryCo3m38yyj1PCym4;
Fake Faces;FELIP;2024;Single;;https://open.spotify.com/track/4ntKnZnztFdovszJpIoeVO;
foes;FELIP;2024;7sins;;https://open.spotify.com/track/5IyWs6bAMeT9vPUiUVgSdd;
envy;FELIP;2024;7sins;;https://open.spotify.com/track/6uJggzzrSE5tK9CRTZejgm;
wrath;FELIP;2024;7sins;;https://open.spotify.com/track/12VANuhDUHnXRtRG6YP72a;
greed;FELIP;2024;7sins;;https://open.spotify.com/track/3foNAstTb7fdbbfFnKwn28;
pride;FELIP;2024;7sins;;https://open.spotify.com/track/1jZET8rPE5RWZZrkCM2toY;
gluttony;FELIP;2024;7sins;PLAYERTWO;https://open.spotify.com/track/216LlnUj3GfZ0yE2hXZxm0;
lust;FELIP;2024;7sins;Cyra Gwynth;https://open.spotify.com/track/70kZ4pCeZ0WIanftduEDov;
sloth;FELIP;2024;7sins;;https://open.spotify.com/track/6PJLoGD9KpyMSx8j7vVWHq;
ache;FELIP;2024;7sins;;https://open.spotify.com/track/3G3ZYOLBcjbIv0GDlIoZeh;
ID;FELIP;2025;Featured;SKY-HI, RYOKI, RYUKI, JIMMY;https://open.spotify.com/track/2cXkFKFgEW5Myc0yNy6CqL;
KAWASAKI;FELIP;2025;Featured;ONE OR EIGHT, thủy;https://open.spotify.com/track/37ifPBg9M2NzlRNHe9WUIy;
Palayo - Live Band Ver;FELIP;2021;Single;;https://open.spotify.com/track/6gdcXFz1q9WKAlB2ybVM3F;
Bulan - Live Band Ver;FELIP;2022;Single;;https://open.spotify.com/track/048YgXKAXF8eTwMCfYylhD;
Palayo Inst.;FELIP;2021;Single;;https://open.spotify.com/track/2RfXO3QnM6gG75Pxu04OqS;
Bulan Inst.;FELIP;2022;Single;;https://open.spotify.com/track/4iGoucvzYCbJtG4n4wnJjB;
Moving Closer - From The Cafe;FELIP;2025;Single;;https://open.spotify.com/track/1kAyLWCiJfTDhm56kaOXnO;
Moving Closer - From The Lounge;FELIP;2025;Single;;https://open.spotify.com/track/0cd2BCuzH8Vub1cS2eKU7M;
ID (new version);FELIP;2025;Featured;SKY-HI, SHUNTO, RYUKI, JIMMY;https://open.spotify.com/track/7Fu45FLLaE1s0eg8DF5UqT;
ROCKSTA (Superior Session Live);FELIP;2023;COM•PLEX Superior Session;;https://open.spotify.com/track/5EP2vLFwMHpWFWeZVvt3jU;
SUPERIORITY (Superior Session Live);FELIP;2023;COM•PLEX Superior Session;;https://open.spotify.com/track/5VmjG0uTHcrn43Ynetfomd;
MICTEST (Superior Session Live);FELIP;2023;COM•PLEX Superior Session;;https://open.spotify.com/track/0FW1fvsv00RCGNPjVHJg3x;
DRINKSMOKE (Superior Session Live);FELIP;2023;COM•PLEX Superior Session;;https://open.spotify.com/track/5Iw7boOrwCpWlaJtNTTHG6;
CRIMINAL (Superior Session Live);FELIP;2023;COM•PLEX Superior Session;;https://open.spotify.com/track/2FxQjJcpsdHQHTqjVhlqP4;
STRAYDOGS (Superior Session Live);FELIP;2023;COM•PLEX Superior Session;;https://open.spotify.com/track/4W28quZaVhLdbpojBeooaZ;
to sin is human, to forgive is divine - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/5lbuH5ieouWZ43qHAcCK08;
foes - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/44TFeq1FSLniRzbThYVWom;
envy - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/41gwpmt6wVdwDgjE430dm6;
greed - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/5fWWoFfmqwBhBq93Rc6YqB;
lust - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/2hlY0jd3uRy5i7SuN1oz7Z;
pride - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/45ZCoFCk3DL7d84d7bwWdz;
gluttony (feat. PLAYERTWO) - live;FELIP;2025;7sins: the album concert (live);PLAYERTWO;https://open.spotify.com/track/0HaZMHBzZOYqdEcCtzAHEU;
wrath - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/5ykca7sZJ8OAUepkUGIdRE;
tokyo - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/5KKi1lmsdHfm4IYZ1YSy94;
sloth - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/6dmzbxC4WjfB3ucXZUUaO5;
grace - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/6HsmDcIbYCn7YzWBUKEucW;
ache - live;FELIP;2025;7sins: the album concert (live);;https://open.spotify.com/track/4lQY03QyHAKDj6XdDgVDcL;
WILD TONIGHT;JOSH CULLEN;2023;Single;;https://open.spotify.com/track/4yBwaJUom5dOYp54wU6hA2;
Pakiusap Lang;JOSH CULLEN;2023;Single;;https://open.spotify.com/track/6trU06kJgdYaPqRUvz5K9e;
GET RIGHT;JOSH CULLEN;2023;Single;;https://open.spotify.com/track/56FnjRDkdoCV5lVSyuQ9MU;
Yoko Na;JOSH CULLEN;2024;Single;Al James;https://open.spotify.com/track/6SIaYQUPOJpO8XFWeTl5dC;
1999;JOSH CULLEN;2024;Lost & Found;;https://open.spotify.com/track/0PMfgKba5PLGETb02cDcMg;
See Me;JOSH CULLEN;2024;Lost & Found;;https://open.spotify.com/track/5jH6p468HtmNHdJiubGQ6t;
Silent Cries;JOSH CULLEN;2024;Lost & Found;;https://open.spotify.com/track/1x0Y2jS5oJW4Q3aU9jZBER;
Honest;JOSH CULLEN;2024;Lost & Found;;https://open.spotify.com/track/1Rl5KDAu4wrUsQZZtD2hiy;
No Control;JOSH CULLEN;2024;Lost & Found;(e)motion engine;https://open.spotify.com/track/0Rg0DIhiShdvZvF7snNZIt;
Lights Out;JOSH CULLEN;2024;Lost & Found;Mo Mitchell;https://open.spotify.com/track/2TQQX4gYeQmobxNEXwtrZ3;
Sumaya;JOSH CULLEN;2024;Lost & Found;;https://open.spotify.com/track/2qKu8tPpilCBJqxzGWcOaC;
Silent Cries (Instrumental);JOSH CULLEN;2024;Lost & Found;;https://open.spotify.com/track/5FQodaxJAZTUPjdpbDT9pa;
No Control (Instrumental);JOSH CULLEN;2024;Lost & Found;;https://open.spotify.com/track/65LG9NubWQtyImpyNXotHo;
Takbuhan;JOSH CULLEN;2024;Featured;Kael Guerrero;https://open.spotify.com/track/3RCVzaTWA7h1SR0nWQtIk1;
Re: Thinkin' About You;JOSH CULLEN;2024;Featured;H1-KEY;https://open.spotify.com/track/2R1CjdVdXz7frvQRwCdQa6;
Room;Stell;2024;Room EP;;https://open.spotify.com/track/1PLKN0HC7m5drBHg0jarZE;
Anino;Stell;2024;Room EP;;https://open.spotify.com/track/5tMJZOyBv8t49i9elHuQZF;
'Di Ko Masabi;Stell;2024;Room EP;;https://open.spotify.com/track/3JEE0hhTI6u9CEZCZWalKe;
Classic;Stell;2024;Room EP;;https://open.spotify.com/track/15bdfvbGida1Z8OVZ0YvSQ;
Room (Stripped);Stell;2024;Room EP;;https://open.spotify.com/track/6fwpkEZRQZ8Kr5Ws4q0Kyn;
Surreal;justin;2024;Single;;https://open.spotify.com/track/5TT4xi1HEPTkVTO59jY3tz;
Sunday Morning;justin;2024;Single (Cover);;https://open.spotify.com/track/3sp427zYHOXL3LPCYgwuRv;
Kaibigan;justin;2024;Single;;https://open.spotify.com/track/3rwioq6hSNjwynK8rVPCma;
Sampung Mga Daliri;justin;2025;Single;dwta;https://open.spotify.com/track/2MHg2BVPaTgiCUDWp2jZqf;
Sampung Mga Daliri (Reimagined Version);justin;2025;Single;dwta;https://open.spotify.com/track/4nnhn2O5oQmPC2HedN5W4b;
Sampung Mga Daliri (Acoustic Version);justin;2025;Single;dwta;https://open.spotify.com/track/0WoGaGmUip0OPQ662Drdlj;
GENTO - From THE FIRST TAKE;SB19;2023;THE FIRST TAKE;;https://open.spotify.com/track/2h7syqD1QScej4PqMxJfp2;
MAPA - From THE FIRST TAKE;SB19;2023;THE FIRST TAKE;;https://open.spotify.com/track/4MZbVDIPOYmPkjcVqpPe9v;
DAM - From THE FIRST TAKE;SB19;2025;THE FIRST TAKE;;https://open.spotify.com/track/14WOLW4oTwD7Mh9eb0hLDs;
Time - From THE FIRST TAKE;SB19;2025;THE FIRST TAKE;;https://open.spotify.com/track/1ctnGFHyklJbmHLyaDYtyg;
Moonlight (Ian Asher Club Mix);SB19;2024;Single;Ian Asher, Terry Zhong;https://open.spotify.com/track/5YYzdzlunDyLDwlM40W0Gc;
Umaaligid (Extended Ver.);SB19;2025;Single;Sarah Geronimo;https://open.spotify.com/track/1XFHLGwXrlL0FpJgRcFYTI;
Love Yours (DIOR & RealBros Remix);SB19;2022;Featured;Ohwon Lee;https://open.spotify.com/track/3qw9D8YC0sezDriUMx5lRG;
What? - Extended Version;SB19;2021;Pagsibol;;https://open.spotify.com/track/7jn2llkeDI9IRROCYNa7sL;
Da Coconut Nut;BINI;2020;Single;;https://open.spotify.com/track/0oSyeQT1PrwyPreTBq2dDN;
Born To Win;BINI;2021;Born to Win;;https://open.spotify.com/track/5ZzJXBVQCTolSrzUdPJduW;
Golden Arrow;BINI;2021;Born to Win;;https://open.spotify.com/track/4XQV9Qs6N1sjfOq83IhILo;
B HU U R;BINI;2021;Born to Win;Kritiko;https://open.spotify.com/track/6B8LtMPhqUFuqQIxi5y8yb;
Na Na Na;BINI;2021;Born to Win;;https://open.spotify.com/track/4aqkICleG6HLRc2ygpWqN1;
Kinikilig;BINI;2021;Born to Win;;https://open.spotify.com/track/2t76tRFVKZOz0nzTEnVV7u;
Kapit Lang;BINI;2021;Born to Win;;https://open.spotify.com/track/47FtbLmQPMVEGbmKTmNnbb;
8;BINI;2021;Born to Win;;https://open.spotify.com/track/6i6gQ9Mqnv4Sn7OlfObobC;
Here With You;BINI;2021;Born to Win;;https://open.spotify.com/track/1Q6UGbt7c2l4HnopdXNHpS;
Born To Win (Bahasa Version);BINI;2021;Born to Win;;https://open.spotify.com/track/394JRt671aKXriMkSgQdlX;
Born To Win (Japanese Version);BINI;2021;Born to Win;;https://open.spotify.com/track/6tPZhsZ88xN6qeoiB2jMSh;
